"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034331","GO:0034331","cell junction maintenance","18/3041","57/18842",0.315789473684211,1.95662784056491,3.17316563561668,0.0028381527221929,0.0281897601461052,0.0281897601461052,"9788/140689/338761/1436/1365/9783/8927/9076/165257/147381/1823/57126/1832/91584/10882/5317/50855/50944",18
"GO:0044331","GO:0044331","cell-cell adhesion mediated by cadherin","18/3041","57/18842",0.315789473684211,1.95662784056491,3.17316563561668,0.0028381527221929,0.0281897601461052,0.0281897601461052,"7040/4851/4072/1001/54798/28513/1006/2196/1010/1004/1012/54825/1015/3170/10893/1016/222256/5345",18
"GO:1904645","GO:1904645","response to amyloid-beta","18/3041","57/18842",0.315789473684211,1.95662784056491,3.17316563561668,0.0028381527221929,0.0281897601461052,0.0281897601461052,"2697/1139/3383/7305/5621/4035/948/2213/3934/782/10333/7124/4318/4321/154/4314/4322/4804",18
"GO:0001508","GO:0001508","action potential","40/3041","161/18842",0.248447204968944,1.53937594081711,3.01524319992376,0.0028479499580665,0.0282393688928011,0.0282393688928011,"776/6330/2697/2852/1824/3757/3760/6326/948/4842/8989/3755/4544/3728/9465/7124/6543/6327/348980/3754/81033/3785/728215/1832/1134/6863/775/1137/3781/10021/857/3743/1269/10008/3784/2257/10242/9630/3753/29119",40
"GO:0140115","GO:0140115","export across plasma membrane","27/3041","98/18842",0.275510204081633,1.70705796294184,3.07861099481623,0.00287036528465238,0.0284137169591852,0.0284137169591852,"2697/146802/3757/5174/53828/376497/222962/540/483/482/5002/7780/65266/6543/496/479/10057/30061/5292/8671/9843/8645/55532/10008/3784/3753/486",27
"GO:1905606","GO:1905606","regulation of presynapse assembly","12/3041","32/18842",0.375,2.32349556067083,3.28716102229731,0.0028883043615453,0.02854324310233,0.02854324310233,"10160/2895/84631/2239/22943/94030/9378/11141/347731/3556/266727/26280",12
"GO:0002263","GO:0002263","cell activation involved in immune response","63/3041","279/18842",0.225806451612903,1.3990941010491,2.94626106251026,0.00293374185018235,0.02894362764945,0.02894362764945,"56832/116449/2625/930/2770/5450/7040/4602/3929/3553/5169/3383/7494/6775/3822/4818/7305/3662/1113/4035/2207/2213/114836/56892/5293/3458/942/30009/10814/3569/6363/7124/2214/59067/117194/282618/1524/1776/6688/387695/11151/84766/10859/3556/114548/5105/3955/100431172/57126/6863/90865/729230/11314/2205/941/84868/6095/1015/8741/202309/51744/4063/140",63
"GO:0030193","GO:0030193","regulation of blood coagulation","20/3041","66/18842",0.303030303030303,1.87757217023906,3.13307773364642,0.00294102143872624,0.0289668443211228,0.0289668443211228,"5055/5327/948/5328/3273/22875/84830/170692/5624/5054/6484/3848/857/114897/462/7448/3170/7103/5345/7056",20
"GO:0071774","GO:0071774","response to fibroblast growth factor","28/3041","103/18842",0.271844660194175,1.68434629640863,3.05519705210674,0.00299712102559789,0.0294538863031893,0.0294538863031893,"6352/10563/9241/26281/10251/53834/1373/79625/2729/90993/7356/2260/2817/26291/2250/2254/9378/2730/2261/10253/6997/406941/960/8817/3164/10252/23768/2264",28
"GO:0007281","GO:0007281","germ cell development","66/3041","295/18842",0.223728813559322,1.38622108026463,2.93310793332766,0.00300048943802898,0.0294538863031893,0.0294538863031893,"7802/79820/54456/83853/257062/1124/80217/9271/283/283417/8382/346171/23762/132954/4880/286464/79747/1811/55329/79925/84071/26074/84072/1080/6691/89765/5139/161931/126859/7490/1618/5350/152015/135935/2069/56853/658/159686/199223/388553/84660/90506/6954/346673/268/10149/255101/147700/201625/286207/1832/144535/79730/65975/54937/219681/79846/728695/3481/344018/646/51087/154313/84217/171482/84229",66
"GO:0051937","GO:0051937","catecholamine transport","17/3041","53/18842",0.320754716981132,1.98739242925304,3.15786669480817,0.00305901249781274,0.0299284417423276,0.0299284417423276,"6530/6580/150/26281/222962/6804/1113/6857/5028/6860/4986/225689/1813/8973/152/1137/140",17
"GO:0070050","GO:0070050","neuron cellular homeostasis","17/3041","53/18842",0.320754716981132,1.98739242925304,3.15786669480817,0.00305901249781274,0.0299284417423276,0.0299284417423276,"6530/9256/134/785/50617/9447/794/5028/9899/3569/4130/4852/6543/525/1134/793/4753",17
"GO:0006936","GO:0006936","muscle contraction","81/3041","375/18842",0.216,1.3383334429464,2.9032222648788,0.00307976369995477,0.0300814128832792,0.0300814128832792,"776/1837/6330/23676/2697/2852/150/1824/1241/3757/134/5021/3760/785/3768/1193/7140/1146/7111/1410/9254/1113/6326/497189/1160/6123/4620/6870/4842/126306/782/26287/1482/5350/2626/8989/3357/1136/6535/4762/3728/7124/7134/6261/6327/100507537/1813/6263/154/1832/1134/92241/7125/1180/775/1131/9127/7137/152/8912/3781/155/10021/857/1907/8735/147/55799/80763/7136/761/56923/10008/3363/8557/3673/6641/3784/2257/3753/29119",81
"GO:0007043","GO:0007043","cell-cell junction assembly","36/3041","142/18842",0.253521126760563,1.57081390017183,2.99526883315901,0.00313601743840951,0.0305800705436947,0.0305800705436947,"1636/2697/9971/3553/7368/9080/3982/84612/1001/28513/6624/1006/1830/1365/3728/9076/7124/100506658/2705/154796/2706/4867/1010/84525/183/1004/10804/5578/1828/857/1012/1015/5317/1016/6591/222256",36
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","37/3041","147/18842",0.251700680272109,1.5595344352802,2.98772520094376,0.0031638781586188,0.0308006681666864,0.0308006681666864,"7069/54407/284111/8501/376497/9122/10991/6512/948/146167/54716/4036/6567/159963/387700/222642/7351/6566/6535/9963/64849/160728/7124/8140/115111/6540/57393/10057/220963/6511/55089/55117/6507/6519/6513/84889/9058",37
"GO:0006665","GO:0006665","sphingolipid metabolic process","40/3041","162/18842",0.246913580246914,1.52987362019479,2.97138733762174,0.00320434909759558,0.0310517336465879,0.0310517336465879,"2525/27293/2529/242/123099/285848/30815/2583/7368/124976/6439/126410/83401/129807/2760/222/125981/51228/375298/57733/8128/2528/9514/79152/2526/9215/27090/204219/54898/6785/10715/59344/83723/221/339221/1056/55512/84002/8708/768239",40
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","30/3041","113/18842",0.265486725663717,1.64495260932448,3.01666878451286,0.0032085698875209,0.0310517336465879,0.0310517336465879,"5473/56606/9370/360/125206/200010/3553/6523/376497/5319/6524/3952/155184/6927/9963/26291/5167/7124/85414/6518/100506658/10715/81031/3643/359/201140/6513/718/151176/364",30
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process","30/3041","113/18842",0.265486725663717,1.64495260932448,3.01666878451286,0.0032085698875209,0.0310517336465879,0.0310517336465879,"54657/51129/2852/150/134/3553/80816/33/8909/6653/1149/54577/407019/345/7124/63924/54600/54361/54576/54578/6662/54658/336/9023/8843/113220/6591/190/338442/440503",30
"GO:0060632","GO:0060632","regulation of microtubule-based movement","19/3041","62/18842",0.306451612903226,1.8987705657095,3.1096734817998,0.0032160724133966,0.0310517336465879,0.0310517336465879,"9638/8701/80217/122664/55036/123872/6870/284076/85478/92749/246176/338879/6863/55130/79846/9001/64147/154313/57119",19
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","19/3041","62/18842",0.306451612903226,1.8987705657095,3.1096734817998,0.0032160724133966,0.0310517336465879,0.0310517336465879,"776/6330/2697/1824/3757/3760/6326/4842/3728/6327/1832/775/3781/857/10008/3784/2257/3753/29119",19
"GO:0071346","GO:0071346","cellular response to type II interferon","21/3041","71/18842",0.295774647887324,1.83261621686714,3.0835303914639,0.0032397505321513,0.03122907070336,0.03122907070336,"834/115362/163351/6352/3717/815/5468/356/133060/361/3458/9076/7124/6997/7097/2633/115361/2634/5292/199/730249",21
"GO:0010744","GO:0010744","positive regulation of macrophage derived foam cell differentiation","9/3041","21/18842",0.428571428571429,2.65542349790952,3.32977826267058,0.00337265709298478,0.0322172161307818,0.0322172161307818,"3553/247/948/8399/5320/7124/1437/183/338",9
"GO:0021854","GO:0021854","hypothalamus development","9/3041","21/18842",0.428571428571429,2.65542349790952,3.32977826267058,0.00337265709298478,0.0322172161307818,0.0322172161307818,"59336/79625/7080/6716/6658/6715/9001/27023/190",9
"GO:0042634","GO:0042634","regulation of hair cycle","9/3041","21/18842",0.428571428571429,2.65542349790952,3.32977826267058,0.00337265709298478,0.0322172161307818,0.0322172161307818,"10468/162514/1001/55612/79574/3872/7124/8456/51083",9
"GO:0002544","GO:0002544","chronic inflammatory response","7/3041","14/18842",0.5,3.09799408089444,3.44495917749104,0.00339157428315543,0.0322172161307818,0.0322172161307818,"6352/10563/6356/6280/8876/7124/6279",7
"GO:0006067","GO:0006067","ethanol metabolic process","7/3041","14/18842",0.5,3.09799408089444,3.44495917749104,0.00339157428315543,0.0322172161307818,0.0322172161307818,"6799/222/27233/84532/6822/221/27284",7
"GO:0006068","GO:0006068","ethanol catabolic process","7/3041","14/18842",0.5,3.09799408089444,3.44495917749104,0.00339157428315543,0.0322172161307818,0.0322172161307818,"6799/222/27233/84532/6822/221/27284",7
"GO:0032354","GO:0032354","response to follicle-stimulating hormone","7/3041","14/18842",0.5,3.09799408089444,3.44495917749104,0.00339157428315543,0.0322172161307818,0.0322172161307818,"642658/4851/2729/7049/6716/2730/6715",7
"GO:0042447","GO:0042447","hormone catabolic process","7/3041","14/18842",0.5,3.09799408089444,3.44495917749104,0.00339157428315543,0.0322172161307818,0.0322172161307818,"1636/51170/1735/6715/1588/51200/4311",7
"GO:0060457","GO:0060457","negative regulation of digestive system process","7/3041","14/18842",0.5,3.09799408089444,3.44495917749104,0.00339157428315543,0.0322172161307818,0.0322172161307818,"497189/64240/7032/387129/4762/64241/6343",7
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","28/3041","104/18842",0.269230769230769,1.66815065894316,2.9974182810579,0.00348208274203222,0.0329704452868751,0.0329704452868751,"116449/1636/2770/3500/7305/1511/1113/5319/2213/5293/10814/3569/2214/117194/1524/1776/6688/387695/5443/57126/2209/6863/729230/11314/2205/54210/2212/140",28
"GO:0030278","GO:0030278","regulation of ossification","28/3041","104/18842",0.269230769230769,1.66815065894316,2.9974182810579,0.00348208274203222,0.0329704452868751,0.0329704452868751,"4856/4851/5552/4091/6664/83999/91461/100533183/6779/5167/22943/658/7704/54361/5027/9636/144347/651/6662/387733/50964/655/6863/2201/79412/197/6575/1893",28
"GO:0019748","GO:0019748","secondary metabolic process","18/3041","58/18842",0.310344827586207,1.92289287779655,3.08808431670222,0.00350516370306363,0.0330893474556544,0.0330893474556544,"1646/22977/4948/57016/246181/1001/2326/1645/1565/54577/2327/54576/27233/5443/54905/1577/1109/23682",18
"GO:0014013","GO:0014013","regulation of gliogenesis","22/3041","76/18842",0.289473684210526,1.79357552051784,3.04107479071405,0.00351443641975272,0.0330893474556544,0.0330893474556544,"7040/4602/4851/9241/3553/745/6664/84630/6833/5803/4036/474/3569/5309/4099/54857/7124/388585/8140/146433/22891/4049",22
"GO:1903036","GO:1903036","positive regulation of response to wounding","22/3041","76/18842",0.289473684210526,1.79357552051784,3.04107479071405,0.00351443641975272,0.0330893474556544,0.0330893474556544,"150/1824/64581/7494/5327/948/55612/5328/3273/1365/22875/9076/50506/100506658/5054/6484/7448/407006/27346/1839/5345/7056",22
"GO:0051897","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","45/3041","188/18842",0.23936170212766,1.48308227276862,2.9203300518068,0.00351715002717415,0.0330893474556544,0.0330893474556544,"1440/2625/219736/930/6366/7040/2852/6352/1646/150/134/3553/5649/5795/7494/3717/56034/3952/1436/2260/10870/6363/4922/4803/7124/2046/9378/1524/84830/2261/9215/10253/3643/2651/183/4058/152/3481/64805/1236/1956/9518/1839/151176/4915",45
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","43/3041","178/18842",0.241573033707865,1.49678365706136,2.921412187944,0.00356425932959463,0.0334598887380086,0.0334598887380086,"7855/7040/2529/353091/3553/64581/80328/1380/6375/722/11006/151888/913/2213/920/9173/2302/30009/3569/725/6363/135250/10859/3821/114548/3902/91543/909/90865/729230/10148/563/941/3595/1604/154064/84868/29126/924/3592/3824/8741/338322",43
"GO:1900046","GO:1900046","regulation of hemostasis","20/3041","67/18842",0.298507462686567,1.84954870501161,3.05600182352397,0.00356791670726725,0.0334598887380086,0.0334598887380086,"5055/5327/948/5328/3273/22875/84830/170692/5624/5054/6484/3848/857/114897/462/7448/3170/7103/5345/7056",20
"GO:0045776","GO:0045776","negative regulation of blood pressure","14/3041","41/18842",0.341463414634146,2.11570327475718,3.13738676220672,0.00366416269797362,0.0342532220414704,0.0342532220414704,"9370/134/4842/7424/7124/4852/186/1813/154/6863/79924/155/623/4879",14
"GO:1902622","GO:1902622","regulation of neutrophil migration","14/3041","41/18842",0.341463414634146,2.11570327475718,3.13738676220672,0.00366416269797362,0.0342532220414704,0.0342532220414704,"6366/2529/719/6375/1803/6363/117194/64065/2526/56833/9353/7499/1236/27202",14
"GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","10/3041","25/18842",0.4,2.47839526471555,3.24491461163732,0.00370966866670252,0.0345687032649934,0.0345687032649934,"7040/387837/201633/10859/3821/3805/84868/6318/3824/81607",10
"GO:0045953","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","10/3041","25/18842",0.4,2.47839526471555,3.24491461163732,0.00370966866670252,0.0345687032649934,0.0345687032649934,"7040/387837/201633/10859/3821/3805/84868/6318/3824/81607",10
"GO:0030003","GO:0030003","intracellular monoatomic cation homeostasis","87/3041","410/18842",0.21219512195122,1.3147584635991,2.82683859784107,0.00374098987306818,0.0348054121101913,0.0348054121101913,"1816/283375/2852/64699/84239/6352/6346/1139/9256/10686/134/6356/858/53828/4948/6359/785/9498/50617/4880/7018/1811/540/483/1080/5621/54997/794/760/489/356/3934/9633/1258/284525/5350/8989/84560/3357/482/5028/9899/4609/341208/3458/6355/6363/7780/6261/6549/4852/6543/496/479/525/1813/4093/6263/56833/285195/344905/4501/4502/55647/30061/729230/7137/391059/491/130733/857/25769/1907/9997/8671/64116/793/797/201140/55532/5314/6558/23682/89885/151176/4489/1356",87
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","23/3041","81/18842",0.283950617283951,1.759354663224,3.00453370519007,0.00376424480604347,0.0349664446438162,0.0349664446438162,"7040/9241/441478/6299/7490/7080/6469/4609/7124/186/9955/5076/6662/6495/9353/183/6943/7849/3237/4070/5314/9953/6423",23
"GO:0050433","GO:0050433","regulation of catecholamine secretion","13/3041","37/18842",0.351351351351351,2.1769688136015,3.14374308318457,0.00380486660589989,0.0352324655790415,0.0352324655790415,"150/26281/6804/1113/6857/5028/6860/4986/1813/8973/152/1137/140",13
"GO:0086005","GO:0086005","ventricular cardiac muscle cell action potential","13/3041","37/18842",0.351351351351351,2.1769688136015,3.14374308318457,0.00380486660589989,0.0352324655790415,0.0352324655790415,"1824/3757/3760/4842/3728/6327/1832/775/857/10008/3784/3753/29119",13
"GO:0031644","GO:0031644","regulation of nervous system process","32/3041","124/18842",0.258064516129032,1.59896468691326,2.93562270446541,0.00385128582180451,0.0355050936575138,0.0355050936575138,"1139/4856/134/400746/5649/745/85446/6285/6804/2171/8530/23316/8989/4544/29909/2902/4099/7124/1143/9378/6543/6785/728215/644139/154/6863/80763/66000/2903/3673/2257/50944",32
"GO:0001659","GO:0001659","temperature homeostasis","46/3041","194/18842",0.237113402061856,1.46915183217675,2.8814829206472,0.00387160177632147,0.0355050936575138,0.0355050936575138,"23090/216/8792/2697/9370/4851/134/3553/5021/6344/3717/6285/2167/2171/3662/33/83401/948/56034/3934/3952/6653/1149/7351/23228/26291/5618/283455/1240/7124/64127/2104/43/1813/3552/5608/249/154/2628/729230/155/857/79054/51087/6343/63976",46
"GO:0043009","GO:0043009","chordate embryonic development","53/3041","230/18842",0.230434782608696,1.42777118510787,2.86349758589316,0.00387911305261367,0.0355050936575138,0.0355050936575138,"2625/8854/642658/7040/9241/2494/80199/6664/6665/3205/84072/344167/6862/4036/2348/1482/53820/2260/130399/1045/5460/3219/1280/388585/27022/5801/5523/3670/3198/3213/5950/81031/8092/5076/6662/3955/6495/387733/84525/55897/3221/134701/1832/655/92129/23242/3237/3481/57822/8557/23432/57453/27023",53
"GO:0046633","GO:0046633","alpha-beta T cell proliferation","12/3041","33/18842",0.363636363636364,2.25308660428687,3.16062595615389,0.0038814644699777,0.0355050936575138,0.0355050936575138,"64926/6375/4609/9479/729230/10148/57630/3595/1604/29126/3592/654346",12
"GO:0010466","GO:0010466","negative regulation of peptidase activity","6/3041","11/18842",0.545454545454545,3.3796299064303,3.46327491763431,0.00388865311487056,0.0355050936575138,0.0355050936575138,"26998/5275/5271/50859/57119/1893",6
